id,title,ministry,description,category,type,state,benefits,eligibility,documents_required,amount,short_benefits,interest_rate,tenure_max,collateral_required,moratorium_months,interest_subvention,lending_partners,subsidy_percentage,subsidy_max_amount,dbt_status,vendor_empanelled,gender,age_min,age_max,income_limit,caste,residence,deadline,status,application_url,tags,applications_count,created_by,created_at,updated_at
3cbaf638-fd09-45af-92ec-fa8018448d49,PM Annadata Aay Sanraksan Abhiyan,Ministry of Agriculture and Farmers Welfare,"The PM Annadata Aay Sanraksan Abhiyan is a signature government initiative designed to revolutionize the Agriculture sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Agriculture domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The PM Annadata Aay Sanraksan Abhiyan addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the PM Annadata Aay Sanraksan Abhiyan is about ensuring remunerative prices to farmers for their produce. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Supporting the backbone of our economy, this scheme targets farmers, crop yields, and rural sustainability. The scheme's Agriculture orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of PM Annadata Aay Sanraksan Abhiyan leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to elimina",Agriculture,Scheme,Central,"[""Direct financial assistance transferred directly to bank accounts."",""Subsidies on seeds, fertilizers, and agricultural equipment."",""Crop insurance coverage against natural disasters or failure.""]","[""Must own cultivable agricultural land under their name."",""Small and marginal farmers holding less than 2 hectares of land."",""Requires Aadhaar-linked land record verification.""]","[""Land Documents"",""Aadhar Card"",""Bank Account Details""]",6000,"₹6,000 Subsidy",,,,,,[],,,,,All,18,60,,"[""ST""]",Rural,Ongoing,Active,,"[""agriculture"",""farmer"",""subsidy""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508027
3cd671be-ebd6-435f-aadd-ba5ce0f723e7,National Vector Borne Disease Control,Ministry of Health and Family Welfare,"The National Vector Borne Disease Control is a signature government initiative designed to revolutionize the Healthcare sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Healthcare domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The National Vector Borne Disease Control addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the National Vector Borne Disease Control is about controlling malaria, dengue, and other vector-borne diseases. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. This initiative prioritizes public health outcomes, medical equity, and the strengthening of clinical infrastructure. The scheme's Healthcare orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of National Vector Borne Disease Control leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linke",Healthcare,Scheme,Central,"[""Free diagnostic services and clinical treatments at empanelled centers."",""Coverage for secondary and tertiary hospitalization expenses."",""Subsidized post-hospitalization medication and follow-ups.""]","[""Targeted at below-poverty-line (BPL) and marginalized households."",""Requires registration under the State Health Insurance registry."",""Open to all age groups and demographics meeting income limits.""]","[""Aadhar Card"",""Ration Card"",""Medical Reports""]",5000,"₹5,000 Support",,,,,,[],,,,,All,0,100,250000,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,,"[""health"",""medical"",""insurance""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508051
3e06b0c0-552c-4f4f-953b-5dd6af26b2b8,Modified Electronics Manufacturing Clusters,Ministry of Electronics and IT,"The Modified Electronics Manufacturing Clusters is a signature government initiative designed to revolutionize the Technology sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Technology domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Modified Electronics Manufacturing Clusters addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Modified Electronics Manufacturing Clusters is about providing world-class infrastructure for electronics manufacturing. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Driving the Digital India vision, this scheme fosters high-tech R&D and digital infrastructure. The scheme's Technology orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Modified Electronics Manufacturing Clusters leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadha",Technology,Scheme,Central,"[""Infrastructure support, design incentives, and R&D grants""]","[""Researchers, tech startups, and electronics manufacturing units""]","[""Project Proposal"",""Company Registration"",""Technical Certifications""]",5000000,"₹50,00,000 Support",,,,,,[],,,,,All,18,60,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,,"[""technology"",""digital"",""innovation"",""it""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508068
3ef4aafd-82e9-4fa3-8de8-4b1a40522a02,Sukanya Samriddhi Yojana,Ministry of Finance,"The Sukanya Samriddhi Yojana is a signature government initiative designed to revolutionize the Finance sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Finance domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Sukanya Samriddhi Yojana addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Sukanya Samriddhi Yojana is about a small deposit scheme for the girl child as part of 'Beti Bachao Beti Padhao'. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Enhancing financial inclusion, this scheme provides savings, insurance, and long-term fiscal security. The scheme's Finance orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Sukanya Samriddhi Yojana leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate leakages and minimize bureauc",Finance,Scheme,Central,"[""High interest rates, insurance cover, and financial security in old age""]","[""All Indian citizens meeting the specific age and investment criteria""]","[""Aadhar Card"",""Pancard"",""Bank Passbook""]",100000,"₹1,00,000 Support",,,,,,[],,,,,All,0,100,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,,"[""finance"",""savings"",""insurance"",""pension""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508085
3f7b4c8d-b1e7-4a58-a5c7-030708ea9fc4,PM Awas Yojana (Gramin),Ministry of Housing and Urban Affairs,"The PM Awas Yojana (Gramin) is a signature government initiative designed to revolutionize the Housing sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Housing domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The PM Awas Yojana (Gramin) addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the PM Awas Yojana (Gramin) is about granting financial assistance to rural BPL families for constructing pucca houses. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Aimed at providing dignity through shelter, this project focuses on affordable residential development. The scheme's Housing orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of PM Awas Yojana (Gramin) leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate leakages and minimize bureauc",Housing,Subsidy,Central,"[""Financial grant for building or renovating a pucca house."",""Interest subsidy on housing bank loans under credit-linked schemes."",""Sanitation grant for building household toilets.""]","[""Must not own any pucca house in India under any family member's name."",""Belongs to Economically Weaker Section (EWS) or Low Income Group (LIG)."",""Geographic target: Eligible rural and urban municipal areas.""]","[""Income Certificate"",""Land Registry"",""Aadhar Card""]",250000,"₹2,50,000 Subsidy",,,,,,[],,,,,All,18,70,600000,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,,"[""housing"",""home"",""subsidy"",""construction""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508103
44cc7c08-7a38-4434-af3e-4fc22cefbd5a,National Food Security Mission,Ministry of Agriculture and Farmers Welfare,"The National Food Security Mission is a signature government initiative designed to revolutionize the Agriculture sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Agriculture domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The National Food Security Mission addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the National Food Security Mission is about increasing production of rice, wheat, and pulses through area expansion. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Supporting the backbone of our economy, this scheme targets farmers, crop yields, and rural sustainability. The scheme's Agriculture orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of National Food Security Mission leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to elimi",Agriculture,Scheme,Central,"[""Direct financial assistance transferred directly to bank accounts."",""Subsidies on seeds, fertilizers, and agricultural equipment."",""Crop insurance coverage against natural disasters or failure.""]","[""Must own cultivable agricultural land under their name."",""Small and marginal farmers holding less than 2 hectares of land."",""Requires Aadhaar-linked land record verification.""]","[""Land Documents"",""Aadhar Card"",""Bank Account Details""]",6000,"₹6,000 Subsidy",,,,,,[],,,,,All,18,60,,"[""General"",""OBC"",""SC"",""ST""]",Rural,Ongoing,Active,,"[""agriculture"",""farmer"",""subsidy""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508119
4c05655f-4c4c-422d-8242-19c6738599b3,Production Linked Incentive (PLI) Scheme,Ministry of MSME,"The Production Linked Incentive (PLI) Scheme is a signature government initiative designed to revolutionize the Business sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Business domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Production Linked Incentive (PLI) Scheme addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Production Linked Incentive (PLI) Scheme is about boosting domestic manufacturing in electronics, medicine, and auto sectors. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Empowering entrepreneurs and startups, this program drives economic growth and industrial innovation. The scheme's Business orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Production Linked Incentive (PLI) Scheme leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-l",Business,Scheme,Central,"[""Collateral-free low-interest working capital and term loans."",""Interest subvention benefits for prompt repayment cycles."",""Capital subsidy on project establishment costs.""]","[""Artisans, micro-business owners, startups, or SC/ST/Women entrepreneurs."",""Requires a viable business project report and proof of activity."",""Age limit: 18 to 65 years at the time of application.""]","[""GST Certificate"",""Pancard"",""Project Report""]",1000000,"₹10,00,000 Support",,,,,,[],,,,,All,18,65,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,,"[""business"",""msme"",""entrepreneur"",""startup""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508139
4e67dde1-a081-4508-bd31-bdd9e41c7555,Central Sector Scholarship for University Students,Ministry of Education,"The Central Sector Scholarship for University Students is a signature government initiative designed to revolutionize the Education sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Education domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Central Sector Scholarship for University Students addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Central Sector Scholarship for University Students is about providing annual maintenance grants to college students based on their Class 12 performance. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. The focus remains on academic excellence, student empowerment, and the removal of financial barriers to learning. The scheme's Education orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Central Sector Scholarship for University Students leverages state-of-the-art digital infrastru",Education,Scheme,Central,"[""Full tuition fee waiver or academic scholarship grant."",""Monthly maintenance stipend for books, materials, and living costs."",""Additional allowances for disabled students (if applicable).""]","[""Must be an active student enrolled in a registered institution."",""Minimum academic score of 60% in the qualifying examination."",""Annual family income must be under ₹6,00,000.""]","[""Aadhar Card"",""Mark Sheets"",""Income Certificate""]",50000,"₹50,000 Scholarship/yr",,,,,,[],,,,,All,15,30,600000,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,,"[""education"",""scholarship"",""student""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.836,2026-07-25T08:53:09.508158
4fb6e003-4386-45e5-8b0a-ad91a73a0670,Dr. Ambedkar Post Matric Scholarship for EBC,Ministry of Education,"The Dr. Ambedkar Post Matric Scholarship for EBC is a signature government initiative designed to revolutionize the Education sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Education domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Dr. Ambedkar Post Matric Scholarship for EBC addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Dr. Ambedkar Post Matric Scholarship for EBC is about providing post-matric financial aid to students from economically backward classes. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. The focus remains on academic excellence, student empowerment, and the removal of financial barriers to learning. The scheme's Education orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Dr. Ambedkar Post Matric Scholarship for EBC leverages state-of-the-art digital infrastructure, such as the Direct Benefit",Education,Scheme,Central,"[""Full tuition fee waiver or academic scholarship grant."",""Monthly maintenance stipend for books, materials, and living costs."",""Additional allowances for disabled students (if applicable).""]","[""Must be an active student enrolled in a registered institution."",""Minimum academic score of 60% in the qualifying examination."",""Annual family income must be under ₹6,00,000.""]","[""Aadhar Card"",""Mark Sheets"",""Income Certificate""]",50000,"₹50,000 Scholarship/yr",,,,,,[],,,,,All,15,30,600000,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,,"[""education"",""scholarship"",""student""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508176
519dcd33-0720-4729-87d4-7f5c617eb794,Integrated Child Development Services (ICDS),Ministry of Health and Family Welfare,"The Integrated Child Development Services (ICDS) is a signature government initiative designed to revolutionize the Healthcare sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Healthcare domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Integrated Child Development Services (ICDS) addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Integrated Child Development Services (ICDS) is about improving nutritional and health status of children below 6 years. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. This initiative prioritizes public health outcomes, medical equity, and the strengthening of clinical infrastructure. The scheme's Healthcare orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Integrated Child Development Services (ICDS) leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer ",Healthcare,Scheme,Central,"[""Free diagnostic services and clinical treatments at empanelled centers."",""Coverage for secondary and tertiary hospitalization expenses."",""Subsidized post-hospitalization medication and follow-ups.""]","[""Targeted at below-poverty-line (BPL) and marginalized households."",""Requires registration under the State Health Insurance registry."",""Open to all age groups and demographics meeting income limits.""]","[""Aadhar Card"",""Ration Card"",""Medical Reports""]",5000,"₹5,000 Support",,,,,,[],,,,,All,0,100,250000,"[""General"",""OBC"",""SC""]",Both,Ongoing,Active,,"[""health"",""medical"",""insurance""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508194
520fe85d-e883-4853-9c13-05315144317a,Credit Guarantee Fund Trust for MSMEs,Ministry of MSME,"The Credit Guarantee Fund Trust for MSMEs is a signature government initiative designed to revolutionize the Business sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Business domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Credit Guarantee Fund Trust for MSMEs addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Credit Guarantee Fund Trust for MSMEs is about providing collateral-free credit to the micro and small enterprise sector. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Empowering entrepreneurs and startups, this program drives economic growth and industrial innovation. The scheme's Business orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Credit Guarantee Fund Trust for MSMEs leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verific",Business,Loan,Central,"[""Collateral-free low-interest working capital and term loans."",""Interest subvention benefits for prompt repayment cycles."",""Capital subsidy on project establishment costs.""]","[""Artisans, micro-business owners, startups, or SC/ST/Women entrepreneurs."",""Requires a viable business project report and proof of activity."",""Age limit: 18 to 65 years at the time of application.""]","[""GST Certificate"",""Pancard"",""Project Report""]",1000000,"₹10,00,000 Support",,,,,,[],,,,,All,18,65,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,,"[""business"",""msme"",""entrepreneur"",""startup""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508210
5a84dd9e-5662-4536-8f3a-fb4aa863a797,Paramparagat Krishi Vikas Yojana,Ministry of Agriculture and Farmers Welfare,"The Paramparagat Krishi Vikas Yojana is a signature government initiative designed to revolutionize the Agriculture sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Agriculture domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Paramparagat Krishi Vikas Yojana addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Paramparagat Krishi Vikas Yojana is about promoting organic farming through cluster-based approaches. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Supporting the backbone of our economy, this scheme targets farmers, crop yields, and rural sustainability. The scheme's Agriculture orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Paramparagat Krishi Vikas Yojana leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate ",Agriculture,Scheme,Central,"[""Direct financial assistance transferred directly to bank accounts."",""Subsidies on seeds, fertilizers, and agricultural equipment."",""Crop insurance coverage against natural disasters or failure.""]","[""Must own cultivable agricultural land under their name."",""Small and marginal farmers holding less than 2 hectares of land."",""Requires Aadhaar-linked land record verification.""]","[""Land Documents"",""Aadhar Card"",""Bank Account Details""]",6000,"₹6,000 Subsidy",,,,,,[],,,,,All,18,60,,"[""General"",""OBC"",""SC"",""ST""]",Rural,Ongoing,Active,,"[""agriculture"",""farmer"",""subsidy""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508227
5b00e8d9-6aa6-4c64-b84a-87ed8fc51d55,National Family Benefit Scheme,Ministry of Social Justice and Empowerment,"The National Family Benefit Scheme is a signature government initiative designed to revolutionize the Social Welfare sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Social Welfare domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The National Family Benefit Scheme addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the National Family Benefit Scheme is about providing a lump sum grant to BPL households on the death of a primary breadwinner. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Serving the most vulnerable, this program ensures social justice, pensions, and basic safety nets. The scheme's Social Welfare orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of National Family Benefit Scheme leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verificatio",Social Welfare,Scheme,Central,"[""Direct financial support, food security, and social protection""]","[""BPL families, senior citizens, widows, and persons with disabilities""]","[""BPL Card"",""Aadhar Card"",""Disability/Death Certificate""]",2000,"₹2,000 Support",,,,,,[],,,,,All,0,100,100000,"[""OBC""]",Both,Ongoing,Active,,"[""social"",""welfare"",""pension"",""poor""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508242
5b8fee40-17bf-4581-86af-a22963d2cb52,National AI Mission,Ministry of Electronics and IT,"The National AI Mission is a signature government initiative designed to revolutionize the Technology sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Technology domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The National AI Mission addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the National AI Mission is about promoting the development and adoption of artificial intelligence across sectors. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Driving the Digital India vision, this scheme fosters high-tech R&D and digital infrastructure. The scheme's Technology orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of National AI Mission leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate leakages and minimize bureaucratic delays. Ap",Technology,Scheme,Central,"[""Infrastructure support, design incentives, and R&D grants""]","[""Researchers, tech startups, and electronics manufacturing units""]","[""Project Proposal"",""Company Registration"",""Technical Certifications""]",5000000,"₹50,00,000 Support",,,,,,[],,,,,All,18,60,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,,"[""technology"",""digital"",""innovation"",""it""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508276
5c125848-d5a8-4c46-bcbd-dca8fad5da94,ASPIRE Scheme,Ministry of MSME,"The ASPIRE Scheme is a signature government initiative designed to revolutionize the Business sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Business domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The ASPIRE Scheme addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the ASPIRE Scheme is about promoting innovation, entrepreneurship, and agro-industry incubation. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Empowering entrepreneurs and startups, this program drives economic growth and industrial innovation. The scheme's Business orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of ASPIRE Scheme leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate leakages and minimize bureaucratic delays. Applicants can track their status in r",Business,Scheme,Central,"[""Collateral-free low-interest working capital and term loans."",""Interest subvention benefits for prompt repayment cycles."",""Capital subsidy on project establishment costs.""]","[""Artisans, micro-business owners, startups, or SC/ST/Women entrepreneurs."",""Requires a viable business project report and proof of activity."",""Age limit: 18 to 65 years at the time of application.""]","[""GST Certificate"",""Pancard"",""Project Report""]",1000000,"₹10,00,000 Support",,,,,,[],,,,,All,18,65,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,,"[""business"",""msme"",""entrepreneur"",""startup""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508306
5fbd5c3d-eac9-47e0-aad9-7dd837bc8c1f,PM Vishwakarma Scheme,Ministry of MSME,"The PM Vishwakarma Scheme is a signature government initiative designed to revolutionize the Business sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Business domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The PM Vishwakarma Scheme addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the PM Vishwakarma Scheme is about supporting traditional artisans and craftspeople through skill and financial aid. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Empowering entrepreneurs and startups, this program drives economic growth and industrial innovation. The scheme's Business orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of PM Vishwakarma Scheme leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate leakages and minimize bureaucratic de",Business,Scheme,Central,"[""Collateral-free low-interest working capital and term loans."",""Interest subvention benefits for prompt repayment cycles."",""Capital subsidy on project establishment costs.""]","[""Artisans, micro-business owners, startups, or SC/ST/Women entrepreneurs."",""Requires a viable business project report and proof of activity."",""Age limit: 18 to 65 years at the time of application.""]","[""GST Certificate"",""Pancard"",""Project Report""]",1000000,"₹10,00,000 Support",,,,,,[],,,,,All,18,65,,"[""General"",""OBC"",""ST""]",Both,Ongoing,Active,,"[""business"",""msme"",""entrepreneur"",""startup""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.508325
